,xg,yg,zg,Bx,By,Bz
865,0.40000000000000013,-0.8,0.40000000000000013,-0.3597963782875242,0.19421677444001872,0.1065972766805178
866,0.40000000000000013,-0.8,0.6000000000000001,-0.2944341352609713,0.1532606638047864,0.12849865354672663
867,0.40000000000000013,-0.8,0.8,-0.22482252764410704,0.11097911049323392,0.12652761882856414
868,0.40000000000000013,-0.8,1.0,-0.16228920821435722,0.07474893396164199,0.10856771113047532
869,0.40000000000000013,-0.6,-1.0,-0.12451501184944018,0.08034514533898657,-0.07836788512588244
870,0.40000000000000013,-0.6,-0.8,-0.16924346281443883,0.1122322446559511,-0.08930577231411349
871,0.40000000000000013,-0.6,-0.6,-0.21818152811947192,0.1479725171522733,-0.08913942254089016
872,0.40000000000000013,-0.6,-0.3999999999999999,-0.26358290264853085,0.18168801230579423,-0.07309842742911453
873,0.40000000000000013,-0.6,-0.19999999999999996,-0.29601281482478714,0.20601130447181396,-0.04137435621541914
874,0.40000000000000013,-0.6,0.0,-0.3077984975741165,0.2148904914678589,-0.0
875,0.40000000000000013,-0.6,0.20000000000000018,-0.2960128148247871,0.20601130447181396,0.0413743562154192
876,0.40000000000000013,-0.6,0.40000000000000013,-0.26358290264853085,0.1816880123057942,0.07309842742911456
877,0.40000000000000013,-0.6,0.6000000000000001,-0.21818152811947183,0.14797251715227328,0.08913942254089015
878,0.40000000000000013,-0.6,0.8,-0.16924346281443883,0.1122322446559511,0.08930577231411349
879,0.40000000000000013,-0.6,1.0,-0.12451501184944018,0.08034514533898657,0.07836788512588244
880,0.40000000000000013,-0.3999999999999999,-1.0,-0.08434243917994691,0.08434243917994695,-0.05078911474012446
881,0.40000000000000013,-0.3999999999999999,-0.8,-0.1131273404864633,0.11312734048646335,-0.05687530449164251
882,0.40000000000000013,-0.3999999999999999,-0.6,-0.14419526954333525,0.14419526954333534,-0.05598124949432925
883,0.40000000000000013,-0.3999999999999999,-0.3999999999999999,-0.17273889649563376,0.17273889649563384,-0.045470603961660264
884,0.40000000000000013,-0.3999999999999999,-0.19999999999999996,-0.19300716258888012,0.19300716258888023,-0.025601706298966943
885,0.40000000000000013,-0.3999999999999999,0.0,-0.20035325184018707,0.20035325184018718,-0.0
886,0.40000000000000013,-0.3999999999999999,0.20000000000000018,-0.19300716258888012,0.19300716258888023,0.02560170629896698
887,0.40000000000000013,-0.3999999999999999,0.40000000000000013,-0.17273889649563373,0.17273889649563381,0.04547060396166028
888,0.40000000000000013,-0.3999999999999999,0.6000000000000001,-0.14419526954333522,0.1441952695433353,0.05598124949432924
889,0.40000000000000013,-0.3999999999999999,0.8,-0.1131273404864633,0.11312734048646335,0.05687530449164251
890,0.40000000000000013,-0.3999999999999999,1.0,-0.08434243917994691,0.08434243917994695,0.05078911474012446
891,0.40000000000000013,-0.19999999999999996,-1.0,-0.042570948974069496,0.0867408154845232,-0.024957714766923083
892,0.40000000000000013,-0.19999999999999996,-0.8,-0.05665317982628287,0.11366439798477072,-0.027639089130491314
893,0.40000000000000013,-0.19999999999999996,-0.6,-0.07171991001077382,0.14192892097797255,-0.026957115087285363
894,0.40000000000000013,-0.19999999999999996,-0.3999999999999999,-0.08547453666680084,0.1673694270095376,-0.02175679768350531
895,0.40000000000000013,-0.19999999999999996,-0.19999999999999996,-0.0952031671061467,0.18520467745912,-0.012206493796089728
896,0.40000000000000013,-0.19999999999999996,0.0,-0.09872290195732634,0.1916309080635841,-0.0
897,0.40000000000000013,-0.19999999999999996,0.20000000000000018,-0.0952031671061467,0.18520467745912,0.012206493796089745
898,0.40000000000000013,-0.19999999999999996,0.40000000000000013,-0.08547453666680083,0.1673694270095376,0.021756797683505313
899,0.40000000000000013,-0.19999999999999996,0.6000000000000001,-0.07171991001077382,0.14192892097797252,0.026957115087285363
900,0.40000000000000013,-0.19999999999999996,0.8,-0.05665317982628287,0.11366439798477072,0.027639089130491314
901,0.40000000000000013,-0.19999999999999996,1.0,-0.042570948974069496,0.0867408154845232,0.024957714766923083
902,0.40000000000000013,0.0,-1.0,0.0,0.08754027425271528,0.0
903,0.40000000000000013,0.0,-0.8,0.0,0.11384341715087318,0.0
904,0.40000000000000013,0.0,-0.6,0.0,0.14117347145618495,0.0
905,0.40000000000000013,0.0,-0.3999999999999999,0.0,0.16557960384750556,0.0
906,0.40000000000000013,0.0,-0.19999999999999996,0.0,0.18260384908253327,0.0
907,0.40000000000000013,0.0,0.0,0.0,0.18872346013804978,0.0
908,0.40000000000000013,0.0,0.20000000000000018,0.0,0.18260384908253327,-0.0
909,0.40000000000000013,0.0,0.40000000000000013,0.0,0.16557960384750553,-0.0
910,0.40000000000000013,0.0,0.6000000000000001,0.0,0.14117347145618492,-0.0
911,0.40000000000000013,0.0,0.8,0.0,0.11384341715087318,-0.0
912,0.40000000000000013,0.0,1.0,0.0,0.08754027425271528,-0.0
913,0.40000000000000013,0.20000000000000018,-1.0,0.042570948974069545,0.0867408154845232,0.024957714766923107
914,0.40000000000000013,0.20000000000000018,-0.8,0.056653179826282936,0.11366439798477072,0.027639089130491346
915,0.40000000000000013,0.20000000000000018,-0.6,0.07171991001077391,0.14192892097797255,0.02695711508728539
916,0.40000000000000013,0.20000000000000018,-0.3999999999999999,0.08547453666680094,0.1673694270095376,0.02175679768350533
917,0.40000000000000013,0.20000000000000018,-0.19999999999999996,0.09520316710614679,0.18520467745912,0.012206493796089742
918,0.40000000000000013,0.20000000000000018,0.0,0.09872290195732646,0.1916309080635841,0.0
919,0.40000000000000013,0.20000000000000018,0.20000000000000018,0.09520316710614679,0.18520467745912,-0.012206493796089759
920,0.40000000000000013,0.20000000000000018,0.40000000000000013,0.08547453666680092,0.1673694270095376,-0.021756797683505337
921,0.40000000000000013,0.20000000000000018,0.6000000000000001,0.0717199100107739,0.14192892097797252,-0.02695711508728539
922,0.40000000000000013,0.20000000000000018,0.8,0.056653179826282936,0.11366439798477072,-0.027639089130491346
923,0.40000000000000013,0.20000000000000018,1.0,0.042570948974069545,0.0867408154845232,-0.024957714766923107
924,0.40000000000000013,0.40000000000000013,-1.0,0.08434243917994695,0.08434243917994695,0.050789114740124486
925,0.40000000000000013,0.40000000000000013,-0.8,0.11312734048646335,0.11312734048646335,0.05687530449164255
926,0.40000000000000013,0.40000000000000013,-0.6,0.14419526954333534,0.14419526954333534,0.055981249494329276
927,0.40000000000000013,0.40000000000000013,-0.3999999999999999,0.17273889649563384,0.17273889649563384,0.0454706039616603
928,0.40000000000000013,0.40000000000000013,-0.19999999999999996,0.19300716258888023,0.19300716258888023,0.025601706298966957
929,0.40000000000000013,0.40000000000000013,0.0,0.20035325184018718,0.20035325184018718,0.0
930,0.40000000000000013,0.40000000000000013,0.20000000000000018,0.19300716258888023,0.19300716258888023,-0.025601706298966995
931,0.40000000000000013,0.40000000000000013,0.40000000000000013,0.17273889649563381,0.17273889649563381,-0.045470603961660305
932,0.40000000000000013,0.40000000000000013,0.6000000000000001,0.1441952695433353,0.1441952695433353,-0.055981249494329276
933,0.40000000000000013,0.40000000000000013,0.8,0.11312734048646335,0.11312734048646335,-0.05687530449164255
934,0.40000000000000013,0.40000000000000013,1.0,0.08434243917994695,0.08434243917994695,-0.050789114740124486
935,0.40000000000000013,0.6000000000000001,-1.0,0.12451501184944021,0.08034514533898657,0.07836788512588246
936,0.40000000000000013,0.6000000000000001,-0.8,0.16924346281443886,0.1122322446559511,0.0893057723141135
937,0.40000000000000013,0.6000000000000001,-0.6,0.21818152811947195,0.1479725171522733,0.08913942254089018
938,0.40000000000000013,0.6000000000000001,-0.3999999999999999,0.2635829026485309,0.18168801230579423,0.07309842742911454
939,0.40000000000000013,0.6000000000000001,-0.19999999999999996,0.2960128148247872,0.20601130447181396,0.04137435621541915
940,0.40000000000000013,0.6000000000000001,0.0,0.30779849757411654,0.2148904914678589,0.0
941,0.40000000000000013,0.6000000000000001,0.20000000000000018,0.2960128148247872,0.20601130447181396,-0.041374356215419204
942,0.40000000000000013,0.6000000000000001,0.40000000000000013,0.2635829026485309,0.1816880123057942,-0.07309842742911457
943,0.40000000000000013,0.6000000000000001,0.6000000000000001,0.2181815281194719,0.14797251715227328,-0.08913942254089018
944,0.40000000000000013,0.6000000000000001,0.8,0.16924346281443886,0.1122322446559511,-0.0893057723141135
945,0.40000000000000013,0.6000000000000001,1.0,0.12451501184944021,0.08034514533898657,-0.07836788512588246
946,0.40000000000000013,0.8,-1.0,0.16228920821435722,0.07474893396164199,0.10856771113047532
947,0.40000000000000013,0.8,-0.8,0.22482252764410704,0.11097911049323392,0.12652761882856414
948,0.40000000000000013,0.8,-0.6,0.29443413526097134,0.15326066380478642,0.12849865354672663
949,0.40000000000000013,0.8,-0.3999999999999999,0.3597963782875242,0.19421677444001878,0.10659727668051776
950,0.40000000000000013,0.8,-0.19999999999999996,0.40682095219045433,0.22421710310792117,0.060713162252233804
951,0.40000000000000013,0.8,0.0,0.423966087084649,0.23524262694659936,0.0
952,0.40000000000000013,0.8,0.20000000000000018,0.40682095219045433,0.22421710310792115,-0.060713162252233895
953,0.40000000000000013,0.8,0.40000000000000013,0.3597963782875242,0.19421677444001872,-0.1065972766805178
954,0.40000000000000013,0.8,0.6000000000000001,0.2944341352609713,0.1532606638047864,-0.12849865354672663
955,0.40000000000000013,0.8,0.8,0.22482252764410704,0.11097911049323392,-0.12652761882856414
956,0.40000000000000013,0.8,1.0,0.16228920821435722,0.07474893396164199,-0.10856771113047532
957,0.40000000000000013,1.0,-1.0,0.1968655695065059,0.06755380504791328,0.1422622779601814
958,0.40000000000000013,1.0,-0.8,0.27968551580936535,0.10936793799831185,0.1701379702656543
959,0.40000000000000013,1.0,-0.6,0.37370854048962104,0.16005970950087478,0.17612596183159712
960,0.40000000000000013,1.0,-0.3999999999999999,0.4631691465746458,0.21032518289830746,0.14792416031051958
961,0.40000000000000013,1.0,-0.19999999999999996,0.5280324030624685,0.24762455849720183,0.0848068431161984
962,0.40000000000000013,1.0,0.0,0.5517634682973188,0.2614096582764085,0.0
963,0.40000000000000013,1.0,0.20000000000000018,0.5280324030624685,0.24762455849720183,-0.08480684311619853
964,0.40000000000000013,1.0,0.40000000000000013,0.46316914657464575,0.21032518289830743,-0.14792416031051964
965,0.40000000000000013,1.0,0.6000000000000001,0.373708540489621,0.16005970950087475,-0.17612596183159712
966,0.40000000000000013,1.0,0.8,0.27968551580936535,0.10936793799831185,-0.1701379702656543
967,0.40000000000000013,1.0,1.0,0.1968655695065059,0.06755380504791328,-0.1422622779601814
968,0.6000000000000001,-1.0,-1.0,-0.18687233490410493,0.0993320606513897,-0.21885394947951142
969,0.6000000000000001,-1.0,-0.8,-0.2774477762330847,0.1636043590822116,-0.2651889943401057
970,0.6000000000000001,-1.0,-0.6,-0.38315165951196595,0.24197818805578108,-0.2771078134958863
971,0.6000000000000001,-1.0,-0.3999999999999999,-0.48554193610004676,0.31996233225254134,-0.23411754418233965
972,0.6000000000000001,-1.0,-0.19999999999999996,-0.5605427577698027,0.37793890868726954,-0.1346397565917194
973,0.6000000000000001,-1.0,0.0,-0.5881065673664982,0.39938310722844855,-0.0
974,0.6000000000000001,-1.0,0.20000000000000018,-0.5605427577698027,0.37793890868726954,0.1346397565917196
975,0.6000000000000001,-1.0,0.40000000000000013,-0.48554193610004664,0.3199623322525412,0.23411754418233974
976,0.6000000000000001,-1.0,0.6000000000000001,-0.3831516595119659,0.24197818805578103,0.2771078134958863
977,0.6000000000000001,-1.0,0.8,-0.2774477762330847,0.1636043590822116,0.2651889943401057
978,0.6000000000000001,-1.0,1.0,-0.18687233490410493,0.0993320606513897,0.21885394947951142
979,0.6000000000000001,-0.8,-1.0,-0.15429462053243645,0.11012475402198277,-0.16721999272710447
980,0.6000000000000001,-0.8,-0.8,-0.2230323359830825,0.16602111782459472,-0.19777705939614562
981,0.6000000000000001,-0.8,-0.6,-0.3019886304788473,0.2317796195116486,-0.20308307691888247
982,0.6000000000000001,-0.8,-0.3999999999999999,-0.377694609907845,0.2957997195651083,-0.16968095799402488
983,0.6000000000000001,-0.8,-0.19999999999999996,-0.4328292359563218,0.3428277256033485,-0.09701333691228813
984,0.6000000000000001,-0.8,0.0,-0.45304056633999257,0.36013256023373486,-0.0
985,0.6000000000000001,-0.8,0.20000000000000018,-0.4328292359563217,0.3428277256033485,0.09701333691228826
986,0.6000000000000001,-0.8,0.40000000000000013,-0.37769460990784487,0.29579971956510825,0.1696809579940249
987,0.6000000000000001,-0.8,0.6000000000000001,-0.30198863047884716,0.23177961951164855,0.20308307691888247
988,0.6000000000000001,-0.8,0.8,-0.2230323359830825,0.16602111782459472,0.19777705939614562
989,0.6000000000000001,-0.8,1.0,-0.15429462053243645,0.11012475402198277,0.16721999272710447
990,0.6000000000000001,-0.6,-1.0,-0.1185190710879996,0.11851907108799961,-0.12082814721236727
991,0.6000000000000001,-0.6,-0.8,-0.16790081906867044,0.16790081906867046,-0.1399478818361448
992,0.6000000000000001,-0.6,-0.6,-0.22384739953287885,0.22384739953287888,-0.14146045626042966
993,0.6000000000000001,-0.6,-0.3999999999999999,-0.27700657636377146,0.2770065763637715,-0.11698642337360798
994,0.6000000000000001,-0.6,-0.19999999999999996,-0.31551902764918766,0.3155190276491877,-0.06651922947358177
995,0.6000000000000001,-0.6,0.0,-0.3296043570156241,0.3296043570156241,-0.0
996,0.6000000000000001,-0.6,0.20000000000000018,-0.31551902764918766,0.3155190276491877,0.06651922947358187
997,0.6000000000000001,-0.6,0.40000000000000013,-0.2770065763637714,0.2770065763637714,0.116986423373608
998,0.6000000000000001,-0.6,0.6000000000000001,-0.22384739953287877,0.22384739953287883,0.14146045626042963
999,0.6000000000000001,-0.6,0.8,-0.16790081906867044,0.16790081906867046,0.1399478818361448
1000,0.6000000000000001,-0.6,1.0,-0.1185190710879996,0.11851907108799961,0.12082814721236727
1001,0.6000000000000001,-0.3999999999999999,-1.0,-0.08034514533898651,0.12451501184944022,-0.07836788512588243
1002,0.6000000000000001,-0.3999999999999999,-0.8,-0.11223224465595102,0.16924346281443886,-0.08930577231411346
1003,0.6000000000000001,-0.3999999999999999,-0.6,-0.14797251715227322,0.21818152811947192,-0.08913942254089012
1004,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.18168801230579412,0.2635829026485309,-0.07309842742911452
1005,0.6000000000000001,-0.3999999999999999,-0.19999999999999996,-0.20601130447181384,0.29601281482478714,-0.04137435621541912
1006,0.6000000000000001,-0.3999999999999999,0.0,-0.2148904914678588,0.30779849757411654,-0.0
1007,0.6000000000000001,-0.3999999999999999,0.20000000000000018,-0.20601130447181384,0.29601281482478714,0.041374356215419184
1008,0.6000000000000001,-0.3999999999999999,0.40000000000000013,-0.1816880123057941,0.26358290264853085,0.07309842742911453
1009,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.1479725171522732,0.2181815281194719,0.08913942254089012
1010,0.6000000000000001,-0.3999999999999999,0.8,-0.11223224465595102,0.16924346281443886,0.08930577231411346
1011,0.6000000000000001,-0.3999999999999999,1.0,-0.08034514533898651,0.12451501184944022,0.07836788512588243
1012,0.6000000000000001,-0.19999999999999996,-1.0,-0.0405723020535893,0.12811257630630457,-0.03852867865823249
1013,0.6000000000000001,-0.19999999999999996,-0.8,-0.05620563191102674,0.1700490490618999,-0.04345504148406182
1014,0.6000000000000001,-0.19999999999999996,-0.6,-0.07360853381524281,0.21478200527142777,-0.04301944678062618
1015,0.6000000000000001,-0.19999999999999996,-0.3999999999999999,-0.08994909457188104,0.2555286984193866,-0.03508145726857002
1016,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,-0.10170523804761356,0.28430908713014685,-0.019795639077618946
1017,0.6000000000000001,-0.19999999999999996,0.0,-0.10599152177116222,0.29471498190921197,-0.0
1018,0.6000000000000001,-0.19999999999999996,0.20000000000000018,-0.10170523804761356,0.2843090871301468,0.019795639077618974
1019,0.6000000000000001,-0.19999999999999996,0.40000000000000013,-0.08994909457188101,0.2555286984193865,0.03508145726857003
1020,0.6000000000000001,-0.19999999999999996,0.6000000000000001,-0.0736085338152428,0.21478200527142774,0.04301944678062618
1021,0.6000000000000001,-0.19999999999999996,0.8,-0.05620563191102674,0.1700490490618999,0.04345504148406182
1022,0.6000000000000001,-0.19999999999999996,1.0,-0.0405723020535893,0.12811257630630457,0.03852867865823249
1023,0.6000000000000001,0.0,-1.0,0.0,0.1293117644585927,0.0
1024,0.6000000000000001,0.0,-0.8,0.0,0.1703175778110536,0.0
1025,0.6000000000000001,0.0,-0.6,0.0,0.21364883098874637,0.0
1026,0.6000000000000001,0.0,-0.3999999999999999,0.0,0.25284396367633843,0.0
1027,0.6000000000000001,0.0,-0.19999999999999996,0.0,0.2804078445652667,0.0
1028,0.6000000000000001,0.0,0.0,0.0,0.2903538100209105,0.0
1029,0.6000000000000001,0.0,0.20000000000000018,0.0,0.2804078445652667,-0.0
1030,0.6000000000000001,0.0,0.40000000000000013,0.0,0.25284396367633843,-0.0
1031,0.6000000000000001,0.0,0.6000000000000001,0.0,0.21364883098874635,-0.0
1032,0.6000000000000001,0.0,0.8,0.0,0.1703175778110536,-0.0
1033,0.6000000000000001,0.0,1.0,0.0,0.1293117644585927,-0.0
1034,0.6000000000000001,0.20000000000000018,-1.0,0.04057230205358934,0.12811257630630457,0.03852867865823253
1035,0.6000000000000001,0.20000000000000018,-0.8,0.0562056319110268,0.1700490490618999,0.04345504148406187
1036,0.6000000000000001,0.20000000000000018,-0.6,0.07360853381524289,0.21478200527142777,0.043019446780626226
1037,0.6000000000000001,0.20000000000000018,-0.3999999999999999,0.08994909457188113,0.2555286984193866,0.03508145726857006
1038,0.6000000000000001,0.20000000000000018,-0.19999999999999996,0.10170523804761367,0.28430908713014685,0.01979563907761897
1039,0.6000000000000001,0.20000000000000018,0.0,0.10599152177116233,0.29471498190921197,0.0
1040,0.6000000000000001,0.20000000000000018,0.20000000000000018,0.10170523804761367,0.28430908713014685,-0.019795639077619
1041,0.6000000000000001,0.20000000000000018,0.40000000000000013,0.0899490945718811,0.2555286984193865,-0.035081457268570065
1042,0.6000000000000001,0.20000000000000018,0.6000000000000001,0.07360853381524288,0.21478200527142774,-0.043019446780626226
1043,0.6000000000000001,0.20000000000000018,0.8,0.0562056319110268,0.1700490490618999,-0.04345504148406187
1044,0.6000000000000001,0.20000000000000018,1.0,0.04057230205358934,0.12811257630630457,-0.03852867865823253
1045,0.6000000000000001,0.40000000000000013,-1.0,0.08034514533898657,0.12451501184944021,0.07836788512588246
1046,0.6000000000000001,0.40000000000000013,-0.8,0.1122322446559511,0.16924346281443886,0.0893057723141135
1047,0.6000000000000001,0.40000000000000013,-0.6,0.1479725171522733,0.21818152811947195,0.08913942254089018
1048,0.6000000000000001,0.40000000000000013,-0.3999999999999999,0.18168801230579423,0.2635829026485309,0.07309842742911454
1049,0.6000000000000001,0.40000000000000013,-0.19999999999999996,0.20601130447181396,0.2960128148247872,0.04137435621541915
1050,0.6000000000000001,0.40000000000000013,0.0,0.2148904914678589,0.30779849757411654,0.0
1051,0.6000000000000001,0.40000000000000013,0.20000000000000018,0.20601130447181396,0.2960128148247872,-0.041374356215419204
1052,0.6000000000000001,0.40000000000000013,0.40000000000000013,0.1816880123057942,0.2635829026485309,-0.07309842742911457
1053,0.6000000000000001,0.40000000000000013,0.6000000000000001,0.14797251715227328,0.2181815281194719,-0.08913942254089018
1054,0.6000000000000001,0.40000000000000013,0.8,0.1122322446559511,0.16924346281443886,-0.0893057723141135
1055,0.6000000000000001,0.40000000000000013,1.0,0.08034514533898657,0.12451501184944021,-0.07836788512588246
1056,0.6000000000000001,0.6000000000000001,-1.0,0.11851907108799961,0.11851907108799961,0.12082814721236729
1057,0.6000000000000001,0.6000000000000001,-0.8,0.16790081906867046,0.16790081906867046,0.13994788183614482
1058,0.6000000000000001,0.6000000000000001,-0.6,0.22384739953287888,0.22384739953287888,0.14146045626042966
1059,0.6000000000000001,0.6000000000000001,-0.3999999999999999,0.2770065763637715,0.2770065763637715,0.116986423373608
1060,0.6000000000000001,0.6000000000000001,-0.19999999999999996,0.3155190276491877,0.3155190276491877,0.06651922947358178
1061,0.6000000000000001,0.6000000000000001,0.0,0.3296043570156242,0.3296043570156242,0.0
1062,0.6000000000000001,0.6000000000000001,0.20000000000000018,0.3155190276491877,0.3155190276491877,-0.0665192294735819
1063,0.6000000000000001,0.6000000000000001,0.40000000000000013,0.27700657636377146,0.27700657636377146,-0.11698642337360801
1064,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.22384739953287883,0.22384739953287883,-0.14146045626042966
1065,0.6000000000000001,0.6000000000000001,0.8,0.16790081906867046,0.16790081906867046,-0.13994788183614482
1066,0.6000000000000001,0.6000000000000001,1.0,0.11851907108799961,0.11851907108799961,-0.12082814721236729
1067,0.6000000000000001,0.8,-1.0,0.15429462053243645,0.11012475402198277,0.16721999272710447
1068,0.6000000000000001,0.8,-0.8,0.2230323359830825,0.16602111782459472,0.19777705939614562
1069,0.6000000000000001,0.8,-0.6,0.3019886304788473,0.2317796195116486,0.20308307691888247
1070,0.6000000000000001,0.8,-0.3999999999999999,0.377694609907845,0.2957997195651083,0.16968095799402488
1071,0.6000000000000001,0.8,-0.19999999999999996,0.4328292359563218,0.3428277256033485,0.09701333691228813
1072,0.6000000000000001,0.8,0.0,0.45304056633999257,0.36013256023373486,0.0
1073,0.6000000000000001,0.8,0.20000000000000018,0.4328292359563217,0.3428277256033485,-0.09701333691228826
1074,0.6000000000000001,0.8,0.40000000000000013,0.37769460990784487,0.29579971956510825,-0.1696809579940249
1075,0.6000000000000001,0.8,0.6000000000000001,0.30198863047884716,0.23177961951164855,-0.20308307691888247
1076,0.6000000000000001,0.8,0.8,0.2230323359830825,0.16602111782459472,-0.19777705939614562
1077,0.6000000000000001,0.8,1.0,0.15429462053243645,0.11012475402198277,-0.16721999272710447
1078,0.6000000000000001,1.0,-1.0,0.18687233490410493,0.0993320606513897,0.21885394947951142
1079,0.6000000000000001,1.0,-0.8,0.2774477762330847,0.1636043590822116,0.2651889943401057
1080,0.6000000000000001,1.0,-0.6,0.38315165951196595,0.24197818805578108,0.2771078134958863
1081,0.6000000000000001,1.0,-0.3999999999999999,0.48554193610004676,0.31996233225254134,0.23411754418233965
1082,0.6000000000000001,1.0,-0.19999999999999996,0.5605427577698027,0.37793890868726954,0.1346397565917194
1083,0.6000000000000001,1.0,0.0,0.5881065673664982,0.39938310722844855,0.0
1084,0.6000000000000001,1.0,0.20000000000000018,0.5605427577698027,0.37793890868726954,-0.1346397565917196
1085,0.6000000000000001,1.0,0.40000000000000013,0.48554193610004664,0.3199623322525412,-0.23411754418233974
1086,0.6000000000000001,1.0,0.6000000000000001,0.3831516595119659,0.24197818805578103,-0.2771078134958863
1087,0.6000000000000001,1.0,0.8,0.2774477762330847,0.1636043590822116,-0.2651889943401057
1088,0.6000000000000001,1.0,1.0,0.18687233490410493,0.0993320606513897,-0.21885394947951142
1089,0.8,-1.0,-1.0,-0.17288180646074355,0.1287119399502899,-0.3019982600459287
1090,0.8,-1.0,-0.8,-0.27431494082629176,0.21730372266780398,-0.3722184651445062
1091,0.8,-1.0,-0.6,-0.39637202614324885,0.3261630151760502,-0.3935923100583644
1092,0.8,-1.0,-0.3999999999999999,-0.516863841435608,0.4349689510928714,-0.33498849251403207
1093,0.8,-1.0,-0.19999999999999996,-0.6060572543600707,0.5160557440070974,-0.1933880603681465
1094,0.8,-1.0,0.0,-0.6389869060633493,0.5460788999570916,-0.0
1095,0.8,-1.0,0.20000000000000018,-0.6060572543600706,0.5160557440070974,0.1933880603681468
1096,0.8,-1.0,0.40000000000000013,-0.5168638414356079,0.43496895109287126,0.33498849251403223
1097,0.8,-1.0,0.6000000000000001,-0.39637202614324873,0.3261630151760502,0.39359231005836437
1098,0.8,-1.0,0.8,-0.27431494082629176,0.21730372266780398,0.3722184651445062
1099,0.8,-1.0,1.0,-0.17288180646074355,0.1287119399502899,0.3019982600459287
1100,0.8,-0.8,-1.0,-0.14310219777774733,0.14310219777774733,-0.2311143855614034
1101,0.8,-0.8,-0.8,-0.22052606765764815,0.22052606765764815,-0.2786092573476864
1102,0.8,-0.8,-0.6,-0.3125649237838735,0.3125649237838735,-0.29006961620958943
1103,0.8,-0.8,-0.3999999999999999,-0.402752134176294,0.402752134176294,-0.2445066908754299
1104,0.8,-0.8,-0.19999999999999996,-0.46924083322853616,0.46924083322853616,-0.1404458238130674
1105,0.8,-0.8,0.0,-0.49374483729747337,0.49374483729747337,-0.0
1106,0.8,-0.8,0.20000000000000018,-0.46924083322853605,0.46924083322853605,0.1404458238130676
1107,0.8,-0.8,0.40000000000000013,-0.4027521341762939,0.4027521341762939,0.24450669087542995
1108,0.8,-0.8,0.6000000000000001,-0.31256492378387346,0.31256492378387346,0.2900696162095894
1109,0.8,-0.8,0.8,-0.22052606765764815,0.22052606765764815,0.2786092573476864
1110,0.8,-0.8,1.0,-0.14310219777774733,0.14310219777774733,0.2311143855614034
1111,0.8,-0.6,-1.0,-0.11012475402198275,0.15429462053243645,-0.16721999272710442
1112,0.8,-0.6,-0.8,-0.1660211178245947,0.2230323359830825,-0.19777705939614554
1113,0.8,-0.6,-0.6,-0.23177961951164855,0.3019886304788473,-0.20308307691888242
1114,0.8,-0.6,-0.3999999999999999,-0.29579971956510825,0.377694609907845,-0.1696809579940248
1115,0.8,-0.6,-0.19999999999999996,-0.34282772560334845,0.4328292359563217,-0.0970133369122881
1116,0.8,-0.6,0.0,-0.3601325602337348,0.45304056633999257,-0.0
1117,0.8,-0.6,0.20000000000000018,-0.34282772560334845,0.4328292359563217,0.09701333691228825
1118,0.8,-0.6,0.40000000000000013,-0.2957997195651082,0.37769460990784487,0.16968095799402486
1119,0.8,-0.6,0.6000000000000001,-0.23177961951164852,0.30198863047884716,0.20308307691888242
1120,0.8,-0.6,0.8,-0.1660211178245947,0.2230323359830825,0.19777705939614554
1121,0.8,-0.6,1.0,-0.11012475402198275,0.15429462053243645,0.16721999272710442
1122,0.8,-0.3999999999999999,-1.0,-0.07474893396164195,0.16228920821435722,-0.10856771113047527
1123,0.8,-0.3999999999999999,-0.8,-0.11097911049323385,0.22482252764410704,-0.12652761882856406
1124,0.8,-0.3999999999999999,-0.6,-0.15326066380478634,0.29443413526097134,-0.12849865354672654
1125,0.8,-0.3999999999999999,-0.3999999999999999,-0.19421677444001867,0.3597963782875242,-0.1065972766805177
1126,0.8,-0.3999999999999999,-0.19999999999999996,-0.224217103107921,0.40682095219045433,-0.06071316225223376
1127,0.8,-0.3999999999999999,0.0,-0.23524262694659925,0.423966087084649,-0.0
1128,0.8,-0.3999999999999999,0.20000000000000018,-0.224217103107921,0.4068209521904542,0.06071316225223386
1129,0.8,-0.3999999999999999,0.40000000000000013,-0.1942167744400186,0.35979637828752414,0.10659727668051773
1130,0.8,-0.3999999999999999,0.6000000000000001,-0.1532606638047863,0.29443413526097123,0.12849865354672654
1131,0.8,-0.3999999999999999,0.8,-0.11097911049323385,0.22482252764410704,0.12652761882856406
1132,0.8,-0.3999999999999999,1.0,-0.07474893396164195,0.16228920821435722,0.10856771113047527
1133,0.8,-0.19999999999999996,-1.0,-0.03777419636491702,0.1670859608235097,-0.05341017035895934
1134,0.8,-0.19999999999999996,-0.8,-0.05557906482966816,0.22589664264072173,-0.06166668318362215
1135,0.8,-0.19999999999999996,-0.6,-0.07625260714149938,0.28990143813024577,-0.062182307453604764
1136,0.8,-0.19999999999999996,-0.3999999999999999,-0.0962134756389933,0.3490574393153318,-0.0513416297456092
1137,0.8,-0.19999999999999996,-0.19999999999999996,-0.11080813736566715,0.3912159819309338,-0.029167862419329397
1138,0.8,-0.19999999999999996,0.0,-0.11616758951053245,0.40652139953144295,-0.0
