n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
  51  dtl     1.0   2.0    -4       6.259       3.336    1491.600  -0.0022791  -0.0212262   0.0007713       6.259       3.336      21.600  -0.0022791  -0.0212262   0.0007713       0.000       0.000    1470.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  51  dtl     1.0   2.0    -4       2.418       4.926    1491.600  -0.0147271  -0.0161305   0.0001145       2.418       4.926      21.600  -0.0147271  -0.0161305   0.0001145       0.000       0.000    1470.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  51  dtl     1.0   2.0    -4      -0.065       7.458    1494.000   0.0191120  -0.0003589   0.0011228      -0.065       7.458      24.000   0.0191120  -0.0003589   0.0011228       0.000       0.000    1470.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  52  dtl     1.0   2.0    -4       0.553      -8.507    1516.800  -0.0232301   0.0103488   0.0052055       0.553      -8.507      16.800  -0.0232301   0.0103488   0.0052055       0.000       0.000    1500.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  52  dtl     1.0   2.0    -4      -3.366      -0.297    1518.000   0.0014572  -0.0114719   0.0000632      -3.366      -0.297      18.000   0.0014572  -0.0114719   0.0000632       0.000       0.000    1500.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  52  dtl     1.0   2.0    -4      -5.007       0.450    1521.000   0.0104442   0.0210990   0.0020240      -5.007       0.450      21.000   0.0104442   0.0210990   0.0020240       0.000       0.000    1500.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  52  dtl     1.0   2.0    -4      10.013      -6.674    1523.400  -0.0136698  -0.0323997   0.0075089      10.013      -6.674      23.400  -0.0136698  -0.0323997   0.0075089       0.000       0.000    1500.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       9.088      -7.975    1541.400   0.0169019   0.0472854   0.0039663       9.088      -7.975      11.400   0.0169019   0.0472854   0.0039663       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       4.378      -7.496    1543.200   0.0030370  -0.0075388   0.0000030       4.378      -7.496      13.200   0.0030370  -0.0075388   0.0000030       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       8.923       2.647    1545.000   0.0175877  -0.0154407   0.0028537       8.923       2.647      15.000   0.0175877  -0.0154407   0.0028537       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4      -0.877       8.061    1545.600   0.0105681   0.0181829   0.0051566      -0.877       8.061      15.600   0.0105681   0.0181829   0.0051566       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       4.149       0.561    1545.600  -0.0001702   0.0089590   0.0014609       4.149       0.561      15.600  -0.0001702   0.0089590   0.0014609       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       4.219       9.478    1545.600   0.0163311  -0.0030303   0.0003420       4.219       9.478      15.600   0.0163311  -0.0030303   0.0003420       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       7.843       5.844    1546.200   0.0136938  -0.0150336   0.0028490       7.843       5.844      16.200   0.0136938  -0.0150336   0.0028490       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4      -9.248      -3.986    1547.400  -0.0103054   0.0235446   0.0042860      -9.248      -3.986      17.400  -0.0103054   0.0235446   0.0042860       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4      -1.090      -9.250    1548.000  -0.0242023   0.0017933   0.0003867      -1.090      -9.250      18.000  -0.0242023   0.0017933   0.0003867       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       7.986      10.280    1549.200   0.0296409   0.0017149   0.0000080       7.986      10.280      19.200   0.0296409   0.0017149   0.0000080       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       5.944      -2.082    1551.600  -0.0281932  -0.0130170   0.0013863       5.944      -2.082      21.600  -0.0281932  -0.0130170   0.0013863       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4      -1.136       8.029    1552.200   0.0269674  -0.0046149   0.0025104      -1.136       8.029      22.200   0.0269674  -0.0046149   0.0025104       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4      -0.202       7.151    1552.200   0.0240817  -0.0125743   0.0017106      -0.202       7.151      22.200   0.0240817  -0.0125743   0.0017106       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       3.509      -1.922    1553.400  -0.0325011  -0.0025011   0.0027601       3.509      -1.922      23.400  -0.0325011  -0.0025011   0.0027601       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       2.944       6.795    1554.000   0.0185275  -0.0093075   0.0023832       2.944       6.795      24.000   0.0185275  -0.0093075   0.0023832       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  53  dtl     1.0   2.0    -4       1.960       5.307    1556.400   0.0215075  -0.0040419   0.0000436       1.960       5.307      26.400   0.0215075  -0.0040419   0.0000436       0.000       0.000    1530.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4     -11.697      -4.034    1572.000  -0.0313930   0.0088538   0.0115459     -11.697      -4.034      12.000  -0.0313930   0.0088538   0.0115459       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       7.120      -1.077    1574.400   0.0013673  -0.0059948   0.0025609       7.120      -1.077      14.400   0.0013673  -0.0059948   0.0025609       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4      -1.629      -4.002    1576.200  -0.0064117   0.0088121   0.0025451      -1.629      -4.002      16.200  -0.0064117   0.0088121   0.0025451       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4      -5.990       4.610    1577.400  -0.0054962  -0.0180082   0.0000854      -5.990       4.610      17.400  -0.0054962  -0.0180082   0.0000854       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       3.077      13.606    1577.400   0.0450970   0.0965997   0.0286636       3.077      13.606      17.400   0.0450970   0.0965997   0.0286636       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       5.906      -3.077    1579.800  -0.0207617  -0.0113404   0.0012629       5.906      -3.077      19.800  -0.0207617  -0.0113404   0.0012629       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       5.553       4.466    1581.000   0.0014423  -0.0328373   0.0010782       5.553       4.466      21.000   0.0014423  -0.0328373   0.0010782       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       8.233       4.402    1581.000   0.0230646  -0.0008189   0.0000127       8.233       4.402      21.000   0.0230646  -0.0008189   0.0000127       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       3.534      -1.579    1581.600  -0.0194242  -0.0134437   0.0028097       3.534      -1.579      21.600  -0.0194242  -0.0134437   0.0028097       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       8.738      -6.820    1583.400   0.0073747  -0.0297708   0.0000109       8.738      -6.820      23.400   0.0073747  -0.0297708   0.0000109       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4      -1.156      -4.858    1584.000  -0.0229488   0.0161515   0.0010327      -1.156      -4.858      24.000  -0.0229488   0.0161515   0.0010327       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       3.692      -1.818    1585.200  -0.0129686  -0.0161742   0.0019233       3.692      -1.818      25.200  -0.0129686  -0.0161742   0.0019233       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  54  dtl     1.0   2.0    -4       5.569      -4.091    1585.200  -0.0067903  -0.0247935   0.0000324       5.569      -4.091      25.200  -0.0067903  -0.0247935   0.0000324       0.000       0.000    1560.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -6.544      10.275    1602.000   0.0042356   0.0447903   0.0147835      -6.544      10.275      12.000   0.0042356   0.0447903   0.0147835       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -5.748      -9.616    1603.200   0.0100628  -0.0296199   0.0286291      -5.748      -9.616      13.200   0.0100628  -0.0296199   0.0286291       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4       8.483      -2.056    1604.400   0.0006511  -0.0139986   0.0016782       8.483      -2.056      14.400   0.0006511  -0.0139986   0.0016782       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4       9.595      -5.665    1605.000   0.0056116  -0.0046973   0.0000002       9.595      -5.665      15.000   0.0056116  -0.0046973   0.0000002       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -9.387       1.812    1606.800   0.0112771  -0.0145637   0.0000514      -9.387       1.812      16.800   0.0112771  -0.0145637   0.0000514       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -2.864       1.517    1608.600   0.0100213   0.0109631   0.0007882      -2.864       1.517      18.600   0.0100213   0.0109631   0.0007882       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4       1.786      -5.914    1608.600  -0.0296021   0.0005337   0.0001785       1.786      -5.914      18.600  -0.0296021   0.0005337   0.0001785       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -6.371       7.027    1609.200   0.0218795   0.0175676   0.0001951      -6.371       7.027      19.200   0.0218795   0.0175676   0.0001951       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -3.673      -0.823    1609.800  -0.0099580   0.0219463   0.0001679      -3.673      -0.823      19.800  -0.0099580   0.0219463   0.0001679       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4      -1.649     -11.380    1613.400  -0.0452121   0.0182111   0.0002297      -1.649     -11.380      23.400  -0.0452121   0.0182111   0.0002297       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  55  dtl     1.0   2.0    -4       8.589       5.873    1616.400   0.0136301  -0.0242432   0.0017569       8.589       5.873      26.400   0.0136301  -0.0242432   0.0017569       0.000       0.000    1590.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       8.190      -0.223    1634.400   0.0025454  -0.0129671   0.0009040       8.190      -0.223      14.400   0.0025454  -0.0129671   0.0009040       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       7.726       0.487    1635.600   0.0060244  -0.0157943   0.0017278       7.726       0.487      15.600   0.0060244  -0.0157943   0.0017278       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       2.721       5.886    1638.000   0.0142607  -0.0088945   0.0026954       2.721       5.886      18.000   0.0142607  -0.0088945   0.0026954       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       7.938      -8.253    1643.400  -0.0310300  -0.0339642   0.0092058       7.938      -8.253      23.400  -0.0310300  -0.0339642   0.0092058       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4      -3.671       5.302    1644.000   0.0152922   0.0093229   0.0023926      -3.671       5.302      24.000   0.0152922   0.0093229   0.0023926       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4      -4.038       3.861    1644.600   0.0164953   0.0123833   0.0002544      -4.038       3.861      24.600   0.0164953   0.0123833   0.0002544       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4      -4.937       1.014    1645.200  -0.0163427   0.0058624   0.0000054      -4.937       1.014      25.200  -0.0163427   0.0058624   0.0000054       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       0.159      -7.732    1646.400  -0.0236256  -0.0006383   0.0000814       0.159      -7.732      26.400  -0.0236256  -0.0006383   0.0000814       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4       0.115      -4.717    1647.000  -0.0142055   0.0199032   0.0005149       0.115      -4.717      27.000  -0.0142055   0.0199032   0.0005149       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  56  dtl     1.0   2.0    -4      -4.117       5.556    1649.400   0.0194056   0.0168803   0.0008317      -4.117       5.556      29.400   0.0194056   0.0168803   0.0008317       0.000       0.000    1620.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -1.408       0.600    1666.800  -0.0068325  -0.0054277   0.0011151      -1.408       0.600      16.800  -0.0068325  -0.0054277   0.0011151       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -1.878       2.020    1671.600   0.0157606  -0.0209349   0.0003307      -1.878       2.020      21.600   0.0157606  -0.0209349   0.0003307       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -4.288       4.142    1675.200   0.0187691   0.0134380   0.0007490      -4.288       4.142      25.200   0.0187691   0.0134380   0.0007490       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -0.036      -1.403    1676.400  -0.0182148  -0.0019902   0.0009589      -0.036      -1.403      26.400  -0.0182148  -0.0019902   0.0009589       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -5.465       3.038    1676.400   0.0167945   0.0141906   0.0011003      -5.465       3.038      26.400   0.0167945   0.0141906   0.0011003       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4       3.252      -8.553    1677.000  -0.0334650  -0.0076781   0.0008642       3.252      -8.553      27.000  -0.0334650  -0.0076781   0.0008642       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  57  dtl     1.0   2.0    -4      -5.013       0.001    1677.600   0.0077822   0.0201078   0.0008641      -5.013       0.001      27.600   0.0077822   0.0201078   0.0008641       0.000       0.000    1650.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  58  dtl     1.0   2.0    -4      -5.900      -4.506    1699.800  -0.0131421   0.0258363   0.0024119      -5.900      -4.506      19.800  -0.0131421   0.0258363   0.0024119       0.000       0.000    1680.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  58  dtl     1.0   2.0    -4       0.711       0.797    1705.800   0.0104691   0.0121294   0.0003393       0.711       0.797      25.800   0.0104691   0.0121294   0.0003393       0.000       0.000    1680.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  58  dtl     1.0   2.0    -4       7.678      10.503    1705.800   0.0271069   0.0171234   0.0000042       7.678      10.503      25.800   0.0271069   0.0171234   0.0000042       0.000       0.000    1680.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  58  dtl     1.0   2.0    -4       1.552      -1.839    1706.400  -0.0136920   0.0149540   0.0011855       1.552      -1.839      26.400  -0.0136920   0.0149540   0.0011855       0.000       0.000    1680.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  58  dtl     1.0   2.0    -4      -1.574       2.873    1708.800   0.0221356  -0.0168018   0.0008411      -1.574       2.873      28.800   0.0221356  -0.0168018   0.0008411       0.000       0.000    1680.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4     -10.514       2.087    1728.600   0.0064905   0.0276851   0.0019476     -10.514       2.087      18.600   0.0064905   0.0276851   0.0019476       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4       3.752      -0.372    1731.600  -0.0115622  -0.0191552   0.0031978       3.752      -0.372      21.600  -0.0115622  -0.0191552   0.0031978       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4      -6.948       5.445    1731.600   0.0331971   0.0195777   0.0005872      -6.948       5.445      21.600   0.0331971   0.0195777   0.0005872       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4       0.844      -7.500    1733.400  -0.0271329  -0.0086937   0.0003265       0.844      -7.500      23.400  -0.0271329  -0.0086937   0.0003265       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4      -2.289      -2.805    1733.400  -0.0231972   0.0112540   0.0003196      -2.289      -2.805      23.400  -0.0231972   0.0112540   0.0003196       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4      -4.359       3.885    1734.600   0.0130792   0.0195023   0.0025013      -4.359       3.885      24.600   0.0130792   0.0195023   0.0025013       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4      -2.919       6.833    1735.200   0.0224662   0.0089428   0.0017518      -2.919       6.833      25.200   0.0224662   0.0089428   0.0017518       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4       0.926       0.234    1735.800  -0.0082657  -0.0160854   0.0011371       0.926       0.234      25.800  -0.0082657  -0.0160854   0.0011371       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4       2.105       3.630    1735.800   0.0159145  -0.0165294   0.0019663       2.105       3.630      25.800   0.0159145  -0.0165294   0.0019663       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4      -2.889       5.987    1737.000   0.0126581   0.0114653   0.0002361      -2.889       5.987      27.000   0.0126581   0.0114653   0.0002361       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  59  dtl     1.0   2.0    -4       7.602      12.554    1738.200   0.0303430  -0.0003323   0.0224626       7.602      12.554      28.200   0.0303430  -0.0003323   0.0224626       0.000       0.000    1710.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4       3.820      -5.036    1755.600  -0.0058254  -0.0134328   0.0000028       3.820      -5.036      15.600  -0.0058254  -0.0134328   0.0000028       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -3.819      -7.111    1755.600  -0.0202142   0.0042667   0.0020190      -3.819      -7.111      15.600  -0.0202142   0.0042667   0.0020190       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -4.305      -7.091    1755.600  -0.0171540   0.0110172   0.0015402      -4.305      -7.091      15.600  -0.0171540   0.0110172   0.0015402       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4       2.252      11.370    1759.800   0.0182594   0.0195014   0.0000131       2.252      11.370      19.800   0.0182594   0.0195014   0.0000131       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      10.035      -1.466    1760.400  -0.0055654  -0.0305650   0.0037435      10.035      -1.466      20.400  -0.0055654  -0.0305650   0.0037435       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4       0.119      -7.023    1760.400  -0.0224625   0.0159829   0.0026607       0.119      -7.023      20.400  -0.0224625   0.0159829   0.0026607       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -2.060      -5.348    1761.000  -0.0139282   0.0256205   0.0015507      -2.060      -5.348      21.000  -0.0139282   0.0256205   0.0015507       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4       5.608      -2.460    1761.000  -0.0259158  -0.0292901   0.0006505       5.608      -2.460      21.000  -0.0259158  -0.0292901   0.0006505       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4       2.117       5.101    1764.600   0.0269246   0.0003420   0.0013311       2.117       5.101      24.600   0.0269246   0.0003420   0.0013311       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -4.194      12.362    1765.800   0.0146177   0.0253173   0.0000184      -4.194      12.362      25.800   0.0146177   0.0253173   0.0000184       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -9.584       1.548    1766.400  -0.0116076   0.0053355   0.0000013      -9.584       1.548      26.400  -0.0116076   0.0053355   0.0000013       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
  60  dtl     1.0   2.0    -4      -3.579       4.281    1767.600   0.0019528   0.0205611   0.0020297      -3.579       4.281      27.600   0.0019528   0.0205611   0.0020297       0.000       0.000    1740.000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
